"date_start","date_end","region","sub_region_1","dose_weekly_type","dose_weekly_value"
"2022-01-23","2022-01-29","ON",,"Dose 3",17596
"2022-01-23","2022-01-29","ON",,"Dose 4",369
"2022-01-23","2022-01-29","ON",,"Dose 5",0
"2022-01-23","2022-01-29","ON",,"Dose 6",0
"2022-01-23","2022-01-29","ON",,"Dose 7",0
"2022-01-23","2022-01-29","ON",,"Dose 8",0
"2022-01-30","2022-02-05","ON",,"Dose 1",717
"2022-01-30","2022-02-05","ON",,"Dose 2",4774
"2022-01-30","2022-02-05","ON",,"Dose 3",10016
"2022-01-30","2022-02-05","ON",,"Dose 4",400
"2022-01-30","2022-02-05","ON",,"Dose 5",0
"2022-01-30","2022-02-05","ON",,"Dose 6",0
"2022-01-30","2022-02-05","ON",,"Dose 7",0
"2022-01-30","2022-02-05","ON",,"Dose 8",0
"2022-02-06","2022-02-12","ON",,"Dose 1",623
"2022-02-06","2022-02-12","ON",,"Dose 2",4510
"2022-02-06","2022-02-12","ON",,"Dose 3",8085
"2022-02-06","2022-02-12","ON",,"Dose 4",535
"2022-02-06","2022-02-12","ON",,"Dose 5",0
"2022-02-06","2022-02-12","ON",,"Dose 6",0
"2022-02-06","2022-02-12","ON",,"Dose 7",0
"2022-02-06","2022-02-12","ON",,"Dose 8",0
"2022-02-13","2022-02-19","ON",,"Dose 1",481
"2022-02-13","2022-02-19","ON",,"Dose 2",3699
"2022-02-13","2022-02-19","ON",,"Dose 3",7347
"2022-02-13","2022-02-19","ON",,"Dose 4",414
"2022-02-13","2022-02-19","ON",,"Dose 5",0
"2022-02-13","2022-02-19","ON",,"Dose 6",0
"2022-02-13","2022-02-19","ON",,"Dose 7",0
"2022-02-13","2022-02-19","ON",,"Dose 8",0
"2022-02-20","2022-02-26","ON",,"Dose 1",305
"2022-02-20","2022-02-26","ON",,"Dose 2",2734
"2022-02-20","2022-02-26","ON",,"Dose 3",7572
"2022-02-20","2022-02-26","ON",,"Dose 4",884
"2022-02-20","2022-02-26","ON",,"Dose 5",1
"2022-02-20","2022-02-26","ON",,"Dose 6",0
"2022-02-20","2022-02-26","ON",,"Dose 7",0
"2022-02-20","2022-02-26","ON",,"Dose 8",0
"2022-02-27","2022-03-05","ON",,"Dose 1",277
"2022-02-27","2022-03-05","ON",,"Dose 2",1739
"2022-02-27","2022-03-05","ON",,"Dose 3",3770
"2022-02-27","2022-03-05","ON",,"Dose 4",856
"2022-02-27","2022-03-05","ON",,"Dose 5",0
"2022-02-27","2022-03-05","ON",,"Dose 6",0
"2022-02-27","2022-03-05","ON",,"Dose 7",0
"2022-02-27","2022-03-05","ON",,"Dose 8",0
"2022-03-06","2022-03-12","ON",,"Dose 1",180
"2022-03-06","2022-03-12","ON",,"Dose 2",609
"2022-03-06","2022-03-12","ON",,"Dose 3",3296
"2022-03-06","2022-03-12","ON",,"Dose 4",738
"2022-03-06","2022-03-12","ON",,"Dose 5",0
"2022-03-06","2022-03-12","ON",,"Dose 6",0
"2022-03-06","2022-03-12","ON",,"Dose 7",0
"2022-03-06","2022-03-12","ON",,"Dose 8",0
"2022-03-13","2022-03-19","ON",,"Dose 1",195
"2022-03-13","2022-03-19","ON",,"Dose 2",769
"2022-03-13","2022-03-19","ON",,"Dose 3",1512
"2022-03-13","2022-03-19","ON",,"Dose 4",240
"2022-03-13","2022-03-19","ON",,"Dose 5",0
"2022-03-13","2022-03-19","ON",,"Dose 6",0
"2022-03-13","2022-03-19","ON",,"Dose 7",0
"2022-03-13","2022-03-19","ON",,"Dose 8",0
"2022-03-20","2022-03-26","ON",,"Dose 1",146
"2022-03-20","2022-03-26","ON",,"Dose 2",593
"2022-03-20","2022-03-26","ON",,"Dose 3",1082
"2022-03-20","2022-03-26","ON",,"Dose 4",534
"2022-03-20","2022-03-26","ON",,"Dose 5",0
"2022-03-20","2022-03-26","ON",,"Dose 6",0
"2022-03-20","2022-03-26","ON",,"Dose 7",0
"2022-03-20","2022-03-26","ON",,"Dose 8",0
"2022-03-27","2022-04-02","ON",,"Dose 1",138
"2022-03-27","2022-04-02","ON",,"Dose 2",550
"2022-03-27","2022-04-02","ON",,"Dose 3",1056
"2022-03-27","2022-04-02","ON",,"Dose 4",253
"2022-03-27","2022-04-02","ON",,"Dose 5",0
"2022-03-27","2022-04-02","ON",,"Dose 6",0
"2022-03-27","2022-04-02","ON",,"Dose 7",0
"2022-03-27","2022-04-02","ON",,"Dose 8",0
"2022-04-03","2022-04-09","ON",,"Dose 1",172
"2022-04-03","2022-04-09","ON",,"Dose 2",467
"2022-04-03","2022-04-09","ON",,"Dose 3",1144
"2022-04-03","2022-04-09","ON",,"Dose 4",3356
"2022-04-03","2022-04-09","ON",,"Dose 5",0
"2022-04-03","2022-04-09","ON",,"Dose 6",0
"2022-04-03","2022-04-09","ON",,"Dose 7",0
"2022-04-03","2022-04-09","ON",,"Dose 8",0
"2022-04-10","2022-04-16","ON",,"Dose 1",158
"2022-04-10","2022-04-16","ON",,"Dose 2",370
"2022-04-10","2022-04-16","ON",,"Dose 3",1175
"2022-04-10","2022-04-16","ON",,"Dose 4",8380
"2022-04-10","2022-04-16","ON",,"Dose 5",1
"2022-04-10","2022-04-16","ON",,"Dose 6",0
"2022-04-10","2022-04-16","ON",,"Dose 7",0
"2022-04-10","2022-04-16","ON",,"Dose 8",0
"2022-04-17","2022-04-23","ON",,"Dose 1",214
"2022-04-17","2022-04-23","ON",,"Dose 2",339
"2022-04-17","2022-04-23","ON",,"Dose 3",1098
"2022-04-17","2022-04-23","ON",,"Dose 4",9214
"2022-04-17","2022-04-23","ON",,"Dose 5",0
"2022-04-17","2022-04-23","ON",,"Dose 6",0
"2022-04-17","2022-04-23","ON",,"Dose 7",0
"2022-04-17","2022-04-23","ON",,"Dose 8",0
"2022-04-24","2022-04-30","ON",,"Dose 1",172
"2022-04-24","2022-04-30","ON",,"Dose 2",334
"2022-04-24","2022-04-30","ON",,"Dose 3",906
"2022-04-24","2022-04-30","ON",,"Dose 4",6945
"2022-04-24","2022-04-30","ON",,"Dose 5",0
"2022-04-24","2022-04-30","ON",,"Dose 6",0
"2022-04-24","2022-04-30","ON",,"Dose 7",0
"2022-04-24","2022-04-30","ON",,"Dose 8",0
"2022-05-01","2022-05-07","ON",,"Dose 1",199
"2022-05-01","2022-05-07","ON",,"Dose 2",234
"2022-05-01","2022-05-07","ON",,"Dose 3",758
"2022-05-01","2022-05-07","ON",,"Dose 4",4991
"2022-05-01","2022-05-07","ON",,"Dose 5",1
"2022-05-01","2022-05-07","ON",,"Dose 6",0
"2022-05-01","2022-05-07","ON",,"Dose 7",0
"2022-05-01","2022-05-07","ON",,"Dose 8",0
"2022-05-08","2022-05-14","ON",,"Dose 1",173
"2022-05-08","2022-05-14","ON",,"Dose 2",258
"2022-05-08","2022-05-14","ON",,"Dose 3",562
"2022-05-08","2022-05-14","ON",,"Dose 4",4163
"2022-05-08","2022-05-14","ON",,"Dose 5",7
"2022-05-08","2022-05-14","ON",,"Dose 6",0
"2022-05-08","2022-05-14","ON",,"Dose 7",0
"2022-05-08","2022-05-14","ON",,"Dose 8",0
"2022-05-15","2022-05-21","ON",,"Dose 1",135
"2022-05-15","2022-05-21","ON",,"Dose 2",171
"2022-05-15","2022-05-21","ON",,"Dose 3",554
"2022-05-15","2022-05-21","ON",,"Dose 4",3429
"2022-05-15","2022-05-21","ON",,"Dose 5",8
"2022-05-15","2022-05-21","ON",,"Dose 6",0
"2022-05-15","2022-05-21","ON",,"Dose 7",0
"2022-05-15","2022-05-21","ON",,"Dose 8",0
"2022-05-22","2022-05-28","ON",,"Dose 1",157
"2022-05-22","2022-05-28","ON",,"Dose 2",287
"2022-05-22","2022-05-28","ON",,"Dose 3",500
"2022-05-22","2022-05-28","ON",,"Dose 4",2637
"2022-05-22","2022-05-28","ON",,"Dose 5",5
"2022-05-22","2022-05-28","ON",,"Dose 6",0
"2022-05-22","2022-05-28","ON",,"Dose 7",0
"2022-05-22","2022-05-28","ON",,"Dose 8",0
"2022-05-29","2022-06-04","ON",,"Dose 1",165
"2022-05-29","2022-06-04","ON",,"Dose 2",308
"2022-05-29","2022-06-04","ON",,"Dose 3",460
"2022-05-29","2022-06-04","ON",,"Dose 4",2016
"2022-05-29","2022-06-04","ON",,"Dose 5",7
"2022-05-29","2022-06-04","ON",,"Dose 6",0
"2022-05-29","2022-06-04","ON",,"Dose 7",0
"2022-05-29","2022-06-04","ON",,"Dose 8",0
"2022-06-05","2022-06-11","ON",,"Dose 1",157
"2022-06-05","2022-06-11","ON",,"Dose 2",283
"2022-06-05","2022-06-11","ON",,"Dose 3",448
"2022-06-05","2022-06-11","ON",,"Dose 4",1817
"2022-06-05","2022-06-11","ON",,"Dose 5",7
"2022-06-05","2022-06-11","ON",,"Dose 6",0
"2022-06-05","2022-06-11","ON",,"Dose 7",0
"2022-06-05","2022-06-11","ON",,"Dose 8",0
"2022-06-12","2022-06-18","ON",,"Dose 1",123
"2022-06-12","2022-06-18","ON",,"Dose 2",194
"2022-06-12","2022-06-18","ON",,"Dose 3",454
"2022-06-12","2022-06-18","ON",,"Dose 4",1616
"2022-06-12","2022-06-18","ON",,"Dose 5",7
"2022-06-12","2022-06-18","ON",,"Dose 6",0
"2022-06-12","2022-06-18","ON",,"Dose 7",0
"2022-06-12","2022-06-18","ON",,"Dose 8",0
"2022-06-19","2022-06-25","ON",,"Dose 1",117
"2022-06-19","2022-06-25","ON",,"Dose 2",198
"2022-06-19","2022-06-25","ON",,"Dose 3",363
"2022-06-19","2022-06-25","ON",,"Dose 4",2128
"2022-06-19","2022-06-25","ON",,"Dose 5",9
"2022-06-19","2022-06-25","ON",,"Dose 6",0
"2022-06-19","2022-06-25","ON",,"Dose 7",0
"2022-06-19","2022-06-25","ON",,"Dose 8",0
"2022-06-26","2022-07-02","ON",,"Dose 1",78
"2022-06-26","2022-07-02","ON",,"Dose 2",138
"2022-06-26","2022-07-02","ON",,"Dose 3",356
"2022-06-26","2022-07-02","ON",,"Dose 4",1447
"2022-06-26","2022-07-02","ON",,"Dose 5",3
"2022-06-26","2022-07-02","ON",,"Dose 6",0
"2022-06-26","2022-07-02","ON",,"Dose 7",0
"2022-06-26","2022-07-02","ON",,"Dose 8",0
"2022-07-03","2022-07-09","ON",,"Dose 1",127
"2022-07-03","2022-07-09","ON",,"Dose 2",243
"2022-07-03","2022-07-09","ON",,"Dose 3",470
"2022-07-03","2022-07-09","ON",,"Dose 4",2480
"2022-07-03","2022-07-09","ON",,"Dose 5",11
"2022-07-03","2022-07-09","ON",,"Dose 6",0
"2022-07-03","2022-07-09","ON",,"Dose 7",0
"2022-07-03","2022-07-09","ON",,"Dose 8",0
"2022-07-10","2022-07-16","ON",,"Dose 1",136
"2022-07-10","2022-07-16","ON",,"Dose 2",145
"2022-07-10","2022-07-16","ON",,"Dose 3",662
"2022-07-10","2022-07-16","ON",,"Dose 4",5680
"2022-07-10","2022-07-16","ON",,"Dose 5",46
"2022-07-10","2022-07-16","ON",,"Dose 6",0
"2022-07-10","2022-07-16","ON",,"Dose 7",0
"2022-07-10","2022-07-16","ON",,"Dose 8",0
"2022-07-17","2022-07-23","ON",,"Dose 1",175
"2022-07-17","2022-07-23","ON",,"Dose 2",279
"2022-07-17","2022-07-23","ON",,"Dose 3",670
"2022-07-17","2022-07-23","ON",,"Dose 4",7800
"2022-07-17","2022-07-23","ON",,"Dose 5",44
"2022-07-17","2022-07-23","ON",,"Dose 6",1
"2022-07-17","2022-07-23","ON",,"Dose 7",0
"2022-07-17","2022-07-23","ON",,"Dose 8",0
"2022-07-24","2022-07-30","ON",,"Dose 1",497
"2022-07-24","2022-07-30","ON",,"Dose 2",174
"2022-07-24","2022-07-30","ON",,"Dose 3",680
"2022-07-24","2022-07-30","ON",,"Dose 4",5479
"2022-07-24","2022-07-30","ON",,"Dose 5",44
"2022-07-24","2022-07-30","ON",,"Dose 6",0
"2022-07-24","2022-07-30","ON",,"Dose 7",0
"2022-07-24","2022-07-30","ON",,"Dose 8",0
"2022-07-31","2022-08-06","ON",,"Dose 1",832
"2022-07-31","2022-08-06","ON",,"Dose 2",166
"2022-07-31","2022-08-06","ON",,"Dose 3",548
"2022-07-31","2022-08-06","ON",,"Dose 4",3905
"2022-07-31","2022-08-06","ON",,"Dose 5",33
"2022-07-31","2022-08-06","ON",,"Dose 6",1
"2022-07-31","2022-08-06","ON",,"Dose 7",0
"2022-07-31","2022-08-06","ON",,"Dose 8",0
"2022-08-07","2022-08-13","ON",,"Dose 1",727
"2022-08-07","2022-08-13","ON",,"Dose 2",218
"2022-08-07","2022-08-13","ON",,"Dose 3",515
"2022-08-07","2022-08-13","ON",,"Dose 4",3109
"2022-08-07","2022-08-13","ON",,"Dose 5",17
"2022-08-07","2022-08-13","ON",,"Dose 6",0
"2022-08-07","2022-08-13","ON",,"Dose 7",0
"2022-08-07","2022-08-13","ON",,"Dose 8",0
"2022-08-14","2022-08-20","ON",,"Dose 1",387
"2022-08-14","2022-08-20","ON",,"Dose 2",212
"2022-08-14","2022-08-20","ON",,"Dose 3",417
"2022-08-14","2022-08-20","ON",,"Dose 4",2604
"2022-08-14","2022-08-20","ON",,"Dose 5",32
"2022-08-14","2022-08-20","ON",,"Dose 6",0
"2022-08-14","2022-08-20","ON",,"Dose 7",0
"2022-08-14","2022-08-20","ON",,"Dose 8",0
"2022-08-21","2022-08-27","ON",,"Dose 1",549
"2022-08-21","2022-08-27","ON",,"Dose 2",243
"2022-08-21","2022-08-27","ON",,"Dose 3",568
"2022-08-21","2022-08-27","ON",,"Dose 4",1986
"2022-08-21","2022-08-27","ON",,"Dose 5",25
"2022-08-21","2022-08-27","ON",,"Dose 6",0
"2022-08-21","2022-08-27","ON",,"Dose 7",0
"2022-08-21","2022-08-27","ON",,"Dose 8",0
"2022-08-28","2022-09-03","ON",,"Dose 1",435
"2022-08-28","2022-09-03","ON",,"Dose 2",253
"2022-08-28","2022-09-03","ON",,"Dose 3",1391
"2022-08-28","2022-09-03","ON",,"Dose 4",1790
"2022-08-28","2022-09-03","ON",,"Dose 5",19
"2022-08-28","2022-09-03","ON",,"Dose 6",0
"2022-08-28","2022-09-03","ON",,"Dose 7",0
"2022-08-28","2022-09-03","ON",,"Dose 8",0
"2022-09-04","2022-09-10","ON",,"Dose 1",445
"2022-09-04","2022-09-10","ON",,"Dose 2",205
"2022-09-04","2022-09-10","ON",,"Dose 3",1772
"2022-09-04","2022-09-10","ON",,"Dose 4",1379
"2022-09-04","2022-09-10","ON",,"Dose 5",18
"2022-09-04","2022-09-10","ON",,"Dose 6",0
"2022-09-04","2022-09-10","ON",,"Dose 7",0
"2022-09-04","2022-09-10","ON",,"Dose 8",0
"2022-09-11","2022-09-17","ON",,"Dose 1",157
"2022-09-11","2022-09-17","ON",,"Dose 2",89
"2022-09-11","2022-09-17","ON",,"Dose 3",275
"2022-09-11","2022-09-17","ON",,"Dose 4",1222
"2022-09-11","2022-09-17","ON",,"Dose 5",2206
"2022-09-11","2022-09-17","ON",,"Dose 6",4
"2022-09-11","2022-09-17","ON",,"Dose 7",0
"2022-09-11","2022-09-17","ON",,"Dose 8",0
"2022-09-18","2022-09-24","ON",,"Dose 1",154
"2022-09-18","2022-09-24","ON",,"Dose 2",167
"2022-09-18","2022-09-24","ON",,"Dose 3",320
"2022-09-18","2022-09-24","ON",,"Dose 4",1623
"2022-09-18","2022-09-24","ON",,"Dose 5",3409
"2022-09-18","2022-09-24","ON",,"Dose 6",6
"2022-09-18","2022-09-24","ON",,"Dose 7",0
"2022-09-18","2022-09-24","ON",,"Dose 8",0
"2022-09-25","2022-10-01","ON",,"Dose 1",253
"2022-09-25","2022-10-01","ON",,"Dose 2",338
"2022-09-25","2022-10-01","ON",,"Dose 3",665
"2022-09-25","2022-10-01","ON",,"Dose 4",6833
"2022-09-25","2022-10-01","ON",,"Dose 5",5053
"2022-09-25","2022-10-01","ON",,"Dose 6",6
"2022-09-25","2022-10-01","ON",,"Dose 7",1
"2022-09-25","2022-10-01","ON",,"Dose 8",0
"2022-10-02","2022-10-08","ON",,"Dose 1",179
"2022-10-02","2022-10-08","ON",,"Dose 2",278
"2022-10-02","2022-10-08","ON",,"Dose 3",476
"2022-10-02","2022-10-08","ON",,"Dose 4",4944
"2022-10-02","2022-10-08","ON",,"Dose 5",4655
"2022-10-02","2022-10-08","ON",,"Dose 6",3
"2022-10-02","2022-10-08","ON",,"Dose 7",0
"2022-10-02","2022-10-08","ON",,"Dose 8",0
"2022-10-09","2022-10-15","ON",,"Dose 1",163
"2022-10-09","2022-10-15","ON",,"Dose 2",244
"2022-10-09","2022-10-15","ON",,"Dose 3",342
"2022-10-09","2022-10-15","ON",,"Dose 4",4633
"2022-10-09","2022-10-15","ON",,"Dose 5",4617
"2022-10-09","2022-10-15","ON",,"Dose 6",8
"2022-10-09","2022-10-15","ON",,"Dose 7",0
"2022-10-09","2022-10-15","ON",,"Dose 8",0
"2022-10-16","2022-10-22","ON",,"Dose 1",143
"2022-10-16","2022-10-22","ON",,"Dose 2",213
"2022-10-16","2022-10-22","ON",,"Dose 3",535
"2022-10-16","2022-10-22","ON",,"Dose 4",5645
"2022-10-16","2022-10-22","ON",,"Dose 5",5938
"2022-10-16","2022-10-22","ON",,"Dose 6",24
"2022-10-16","2022-10-22","ON",,"Dose 7",0
"2022-10-16","2022-10-22","ON",,"Dose 8",0
"2022-10-23","2022-10-29","ON",,"Dose 1",220
"2022-10-23","2022-10-29","ON",,"Dose 2",305
"2022-10-23","2022-10-29","ON",,"Dose 3",608
"2022-10-23","2022-10-29","ON",,"Dose 4",5957
"2022-10-23","2022-10-29","ON",,"Dose 5",6369
"2022-10-23","2022-10-29","ON",,"Dose 6",27
"2022-10-23","2022-10-29","ON",,"Dose 7",0
"2022-10-23","2022-10-29","ON",,"Dose 8",0
"2022-10-30","2022-11-05","ON",,"Dose 1",142
"2022-10-30","2022-11-05","ON",,"Dose 2",193
"2022-10-30","2022-11-05","ON",,"Dose 3",556
"2022-10-30","2022-11-05","ON",,"Dose 4",4990
"2022-10-30","2022-11-05","ON",,"Dose 5",4867
"2022-10-30","2022-11-05","ON",,"Dose 6",23
"2022-10-30","2022-11-05","ON",,"Dose 7",0
"2022-10-30","2022-11-05","ON",,"Dose 8",0
"2022-11-06","2022-11-12","ON",,"Dose 1",185
"2022-11-06","2022-11-12","ON",,"Dose 2",276
"2022-11-06","2022-11-12","ON",,"Dose 3",604
"2022-11-06","2022-11-12","ON",,"Dose 4",4921
"2022-11-06","2022-11-12","ON",,"Dose 5",4141
"2022-11-06","2022-11-12","ON",,"Dose 6",15
"2022-11-06","2022-11-12","ON",,"Dose 7",0
"2022-11-06","2022-11-12","ON",,"Dose 8",0
"2022-11-13","2022-11-19","ON",,"Dose 1",210
"2022-11-13","2022-11-19","ON",,"Dose 2",182
"2022-11-13","2022-11-19","ON",,"Dose 3",681
"2022-11-13","2022-11-19","ON",,"Dose 4",5381
"2022-11-13","2022-11-19","ON",,"Dose 5",3840
"2022-11-13","2022-11-19","ON",,"Dose 6",22
"2022-11-13","2022-11-19","ON",,"Dose 7",0
"2022-11-13","2022-11-19","ON",,"Dose 8",0
"2022-11-20","2022-11-26","ON",,"Dose 1",241
"2022-11-20","2022-11-26","ON",,"Dose 2",343
"2022-11-20","2022-11-26","ON",,"Dose 3",853
"2022-11-20","2022-11-26","ON",,"Dose 4",3644
"2022-11-20","2022-11-26","ON",,"Dose 5",2792
"2022-11-20","2022-11-26","ON",,"Dose 6",5
"2022-11-20","2022-11-26","ON",,"Dose 7",0
"2022-11-20","2022-11-26","ON",,"Dose 8",0
"2022-11-27","2022-12-03","ON",,"Dose 1",115
"2022-11-27","2022-12-03","ON",,"Dose 2",155
"2022-11-27","2022-12-03","ON",,"Dose 3",471
"2022-11-27","2022-12-03","ON",,"Dose 4",2755
"2022-11-27","2022-12-03","ON",,"Dose 5",2251
"2022-11-27","2022-12-03","ON",,"Dose 6",10
"2022-11-27","2022-12-03","ON",,"Dose 7",0
"2022-11-27","2022-12-03","ON",,"Dose 8",0
"2022-12-04","2022-12-10","ON",,"Dose 1",134
"2022-12-04","2022-12-10","ON",,"Dose 2",198
"2022-12-04","2022-12-10","ON",,"Dose 3",431
"2022-12-04","2022-12-10","ON",,"Dose 4",2431
"2022-12-04","2022-12-10","ON",,"Dose 5",2007
"2022-12-04","2022-12-10","ON",,"Dose 6",24
"2022-12-04","2022-12-10","ON",,"Dose 7",0
"2022-12-04","2022-12-10","ON",,"Dose 8",0
"2022-12-11","2022-12-17","ON",,"Dose 1",172
"2022-12-11","2022-12-17","ON",,"Dose 2",259
"2022-12-11","2022-12-17","ON",,"Dose 3",382
"2022-12-11","2022-12-17","ON",,"Dose 4",1836
"2022-12-11","2022-12-17","ON",,"Dose 5",1677
"2022-12-11","2022-12-17","ON",,"Dose 6",34
"2022-12-11","2022-12-17","ON",,"Dose 7",1
"2022-12-11","2022-12-17","ON",,"Dose 8",0
"2022-12-18","2022-12-24","ON",,"Dose 1",134
"2022-12-18","2022-12-24","ON",,"Dose 2",111
"2022-12-18","2022-12-24","ON",,"Dose 3",416
"2022-12-18","2022-12-24","ON",,"Dose 4",1598
"2022-12-18","2022-12-24","ON",,"Dose 5",1193
"2022-12-18","2022-12-24","ON",,"Dose 6",48
"2022-12-18","2022-12-24","ON",,"Dose 7",0
"2022-12-18","2022-12-24","ON",,"Dose 8",0
"2022-12-25","2022-12-31","ON",,"Dose 1",51
"2022-12-25","2022-12-31","ON",,"Dose 2",52
"2022-12-25","2022-12-31","ON",,"Dose 3",186
"2022-12-25","2022-12-31","ON",,"Dose 4",843
"2022-12-25","2022-12-31","ON",,"Dose 5",613
"2022-12-25","2022-12-31","ON",,"Dose 6",17
"2022-12-25","2022-12-31","ON",,"Dose 7",0
"2022-12-25","2022-12-31","ON",,"Dose 8",0
"2023-01-01","2023-01-07","ON",,"Dose 1",237
"2023-01-01","2023-01-07","ON",,"Dose 2",194
"2023-01-01","2023-01-07","ON",,"Dose 3",667
"2023-01-01","2023-01-07","ON",,"Dose 4",1825
"2023-01-01","2023-01-07","ON",,"Dose 5",1404
"2023-01-01","2023-01-07","ON",,"Dose 6",65
"2023-01-01","2023-01-07","ON",,"Dose 7",0
"2023-01-01","2023-01-07","ON",,"Dose 8",0
"2023-01-08","2023-01-14","ON",,"Dose 1",99
"2023-01-08","2023-01-14","ON",,"Dose 2",138
"2023-01-08","2023-01-14","ON",,"Dose 3",336
"2023-01-08","2023-01-14","ON",,"Dose 4",1220
"2023-01-08","2023-01-14","ON",,"Dose 5",1307
"2023-01-08","2023-01-14","ON",,"Dose 6",147
"2023-01-08","2023-01-14","ON",,"Dose 7",1
"2023-01-08","2023-01-14","ON",,"Dose 8",0
"2023-01-15","2023-01-21","ON",,"Dose 1",137
"2023-01-15","2023-01-21","ON",,"Dose 2",115
"2023-01-15","2023-01-21","ON",,"Dose 3",234
"2023-01-15","2023-01-21","ON",,"Dose 4",943
"2023-01-15","2023-01-21","ON",,"Dose 5",1215
"2023-01-15","2023-01-21","ON",,"Dose 6",94
"2023-01-15","2023-01-21","ON",,"Dose 7",1
"2023-01-15","2023-01-21","ON",,"Dose 8",0
"2023-01-22","2023-01-28","ON",,"Dose 1",65
"2023-01-22","2023-01-28","ON",,"Dose 2",99
"2023-01-22","2023-01-28","ON",,"Dose 3",169
"2023-01-22","2023-01-28","ON",,"Dose 4",555
"2023-01-22","2023-01-28","ON",,"Dose 5",878
"2023-01-22","2023-01-28","ON",,"Dose 6",88
"2023-01-22","2023-01-28","ON",,"Dose 7",4
"2023-01-22","2023-01-28","ON",,"Dose 8",0
"2023-01-29","2023-02-04","ON",,"Dose 1",51
"2023-01-29","2023-02-04","ON",,"Dose 2",65
"2023-01-29","2023-02-04","ON",,"Dose 3",124
"2023-01-29","2023-02-04","ON",,"Dose 4",474
"2023-01-29","2023-02-04","ON",,"Dose 5",623
"2023-01-29","2023-02-04","ON",,"Dose 6",46
"2023-01-29","2023-02-04","ON",,"Dose 7",2
"2023-01-29","2023-02-04","ON",,"Dose 8",0
"2023-02-05","2023-02-11","ON",,"Dose 1",55
"2023-02-05","2023-02-11","ON",,"Dose 2",92
"2023-02-05","2023-02-11","ON",,"Dose 3",104
"2023-02-05","2023-02-11","ON",,"Dose 4",373
"2023-02-05","2023-02-11","ON",,"Dose 5",583
"2023-02-05","2023-02-11","ON",,"Dose 6",71
"2023-02-05","2023-02-11","ON",,"Dose 7",2
"2023-02-05","2023-02-11","ON",,"Dose 8",0
"2023-02-12","2023-02-18","ON",,"Dose 1",30
"2023-02-12","2023-02-18","ON",,"Dose 2",46
"2023-02-12","2023-02-18","ON",,"Dose 3",79
"2023-02-12","2023-02-18","ON",,"Dose 4",280
"2023-02-12","2023-02-18","ON",,"Dose 5",462
"2023-02-12","2023-02-18","ON",,"Dose 6",74
"2023-02-12","2023-02-18","ON",,"Dose 7",3
"2023-02-12","2023-02-18","ON",,"Dose 8",0
"2023-02-19","2023-02-25","ON",,"Dose 1",24
"2023-02-19","2023-02-25","ON",,"Dose 2",147
"2023-02-19","2023-02-25","ON",,"Dose 3",100
"2023-02-19","2023-02-25","ON",,"Dose 4",274
"2023-02-19","2023-02-25","ON",,"Dose 5",369
"2023-02-19","2023-02-25","ON",,"Dose 6",80
"2023-02-19","2023-02-25","ON",,"Dose 7",1
"2023-02-19","2023-02-25","ON",,"Dose 8",0
"2023-02-26","2023-03-04","ON",,"Dose 1",35
"2023-02-26","2023-03-04","ON",,"Dose 2",189
"2023-02-26","2023-03-04","ON",,"Dose 3",82
"2023-02-26","2023-03-04","ON",,"Dose 4",233
"2023-02-26","2023-03-04","ON",,"Dose 5",352
"2023-02-26","2023-03-04","ON",,"Dose 6",108
"2023-02-26","2023-03-04","ON",,"Dose 7",1
"2023-02-26","2023-03-04","ON",,"Dose 8",0
"2023-03-05","2023-03-11","ON",,"Dose 1",21
"2023-03-05","2023-03-11","ON",,"Dose 2",202
"2023-03-05","2023-03-11","ON",,"Dose 3",67
"2023-03-05","2023-03-11","ON",,"Dose 4",196
"2023-03-05","2023-03-11","ON",,"Dose 5",314
"2023-03-05","2023-03-11","ON",,"Dose 6",214
"2023-03-05","2023-03-11","ON",,"Dose 7",4
"2023-03-05","2023-03-11","ON",,"Dose 8",0
"2023-03-12","2023-03-18","ON",,"Dose 1",41
"2023-03-12","2023-03-18","ON",,"Dose 2",98
"2023-03-12","2023-03-18","ON",,"Dose 3",72
"2023-03-12","2023-03-18","ON",,"Dose 4",235
"2023-03-12","2023-03-18","ON",,"Dose 5",376
"2023-03-12","2023-03-18","ON",,"Dose 6",379
"2023-03-12","2023-03-18","ON",,"Dose 7",8
"2023-03-12","2023-03-18","ON",,"Dose 8",0
"2023-03-19","2023-03-25","ON",,"Dose 1",25
"2023-03-19","2023-03-25","ON",,"Dose 2",47
"2023-03-19","2023-03-25","ON",,"Dose 3",45
"2023-03-19","2023-03-25","ON",,"Dose 4",158
"2023-03-19","2023-03-25","ON",,"Dose 5",295
"2023-03-19","2023-03-25","ON",,"Dose 6",336
"2023-03-19","2023-03-25","ON",,"Dose 7",11
"2023-03-19","2023-03-25","ON",,"Dose 8",0
"2023-03-26","2023-04-01","ON",,"Dose 1",14
"2023-03-26","2023-04-01","ON",,"Dose 2",38
"2023-03-26","2023-04-01","ON",,"Dose 3",41
"2023-03-26","2023-04-01","ON",,"Dose 4",150
"2023-03-26","2023-04-01","ON",,"Dose 5",317
"2023-03-26","2023-04-01","ON",,"Dose 6",480
"2023-03-26","2023-04-01","ON",,"Dose 7",8
"2023-03-26","2023-04-01","ON",,"Dose 8",1
"2023-04-02","2023-04-08","ON",,"Dose 1",8
