"date_start","date_end","region","sub_region_1","outcome_weekly_type","outcome_weekly_value"
"2020-01-12","2020-01-18","ON","Eastern Ontario Health Unit","COVID-19 deaths",0
"2020-01-19","2020-01-25","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",0
"2020-01-19","2020-01-25","ON","Eastern Ontario Health Unit","COVID-19 deaths",0
"2020-01-26","2020-02-01","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",0
"2020-01-26","2020-02-01","ON","Eastern Ontario Health Unit","COVID-19 deaths",0
"2020-02-02","2020-02-08","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",0
"2020-02-02","2020-02-08","ON","Eastern Ontario Health Unit","COVID-19 deaths",0
"2020-02-09","2020-02-15","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",0
"2020-02-09","2020-02-15","ON","Eastern Ontario Health Unit","COVID-19 deaths",0
"2020-02-16","2020-02-22","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",0
"2020-02-16","2020-02-22","ON","Eastern Ontario Health Unit","COVID-19 deaths",0
"2020-02-23","2020-02-29","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",0
"2020-02-23","2020-02-29","ON","Eastern Ontario Health Unit","COVID-19 deaths",0
"2020-03-01","2020-03-07","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",0
"2020-03-01","2020-03-07","ON","Eastern Ontario Health Unit","COVID-19 deaths",0
"2020-03-08","2020-03-14","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",0
"2020-03-08","2020-03-14","ON","Eastern Ontario Health Unit","COVID-19 deaths",0
"2020-03-15","2020-03-21","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",1
"2020-03-15","2020-03-21","ON","Eastern Ontario Health Unit","COVID-19 deaths",0
"2020-03-22","2020-03-28","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",3
"2020-03-22","2020-03-28","ON","Eastern Ontario Health Unit","COVID-19 deaths",0
"2020-03-29","2020-04-04","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",4
"2020-03-29","2020-04-04","ON","Eastern Ontario Health Unit","COVID-19 deaths",0
"2020-04-05","2020-04-11","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",2
"2020-04-05","2020-04-11","ON","Eastern Ontario Health Unit","COVID-19 deaths",0
"2020-04-12","2020-04-18","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",1
"2020-04-12","2020-04-18","ON","Eastern Ontario Health Unit","COVID-19 deaths",0
"2020-04-19","2020-04-25","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",0
"2020-04-19","2020-04-25","ON","Eastern Ontario Health Unit","COVID-19 deaths",0
"2020-04-26","2020-05-02","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",0
"2020-04-26","2020-05-02","ON","Eastern Ontario Health Unit","COVID-19 deaths",0
"2020-05-03","2020-05-09","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",1
"2020-05-03","2020-05-09","ON","Eastern Ontario Health Unit","COVID-19 deaths",7
"2020-05-10","2020-05-16","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",0
"2020-05-10","2020-05-16","ON","Eastern Ontario Health Unit","COVID-19 deaths",3
"2020-05-17","2020-05-23","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",0
"2020-05-17","2020-05-23","ON","Eastern Ontario Health Unit","COVID-19 deaths",1
"2020-05-24","2020-05-30","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",1
"2020-05-24","2020-05-30","ON","Eastern Ontario Health Unit","COVID-19 deaths",0
"2020-05-31","2020-06-06","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",0
"2020-05-31","2020-06-06","ON","Eastern Ontario Health Unit","COVID-19 deaths",0
"2020-06-07","2020-06-13","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",0
"2020-06-07","2020-06-13","ON","Eastern Ontario Health Unit","COVID-19 deaths",0
"2020-06-14","2020-06-20","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",0
"2020-06-14","2020-06-20","ON","Eastern Ontario Health Unit","COVID-19 deaths",0
"2020-06-21","2020-06-27","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",0
"2020-06-21","2020-06-27","ON","Eastern Ontario Health Unit","COVID-19 deaths",0
"2020-06-28","2020-07-04","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",0
"2020-06-28","2020-07-04","ON","Eastern Ontario Health Unit","COVID-19 deaths",0
"2020-07-05","2020-07-11","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",0
"2020-07-05","2020-07-11","ON","Eastern Ontario Health Unit","COVID-19 deaths",0
"2020-07-12","2020-07-18","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",0
"2020-07-12","2020-07-18","ON","Eastern Ontario Health Unit","COVID-19 deaths",0
"2020-07-19","2020-07-25","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",0
"2020-07-19","2020-07-25","ON","Eastern Ontario Health Unit","COVID-19 deaths",0
"2020-07-26","2020-08-01","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",0
"2020-07-26","2020-08-01","ON","Eastern Ontario Health Unit","COVID-19 deaths",0
"2020-08-02","2020-08-08","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",0
"2020-08-02","2020-08-08","ON","Eastern Ontario Health Unit","COVID-19 deaths",0
"2020-08-09","2020-08-15","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",0
"2020-08-09","2020-08-15","ON","Eastern Ontario Health Unit","COVID-19 deaths",0
"2020-08-16","2020-08-22","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",0
"2020-08-16","2020-08-22","ON","Eastern Ontario Health Unit","COVID-19 deaths",0
"2020-08-23","2020-08-29","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",0
"2020-08-23","2020-08-29","ON","Eastern Ontario Health Unit","COVID-19 deaths",0
"2020-08-30","2020-09-05","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",1
"2020-08-30","2020-09-05","ON","Eastern Ontario Health Unit","COVID-19 deaths",0
"2020-09-06","2020-09-12","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",0
"2020-09-06","2020-09-12","ON","Eastern Ontario Health Unit","COVID-19 deaths",0
"2020-09-13","2020-09-19","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",1
"2020-09-13","2020-09-19","ON","Eastern Ontario Health Unit","COVID-19 deaths",0
"2020-09-20","2020-09-26","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",3
"2020-09-20","2020-09-26","ON","Eastern Ontario Health Unit","COVID-19 deaths",0
"2020-09-27","2020-10-03","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",1
"2020-09-27","2020-10-03","ON","Eastern Ontario Health Unit","COVID-19 deaths",0
"2020-10-04","2020-10-10","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",4
"2020-10-04","2020-10-10","ON","Eastern Ontario Health Unit","COVID-19 deaths",0
"2020-10-11","2020-10-17","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",4
"2020-10-11","2020-10-17","ON","Eastern Ontario Health Unit","COVID-19 deaths",2
"2020-10-18","2020-10-24","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",2
"2020-10-18","2020-10-24","ON","Eastern Ontario Health Unit","COVID-19 deaths",4
"2020-10-25","2020-10-31","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",4
"2020-10-25","2020-10-31","ON","Eastern Ontario Health Unit","COVID-19 deaths",5
"2020-11-01","2020-11-07","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",3
"2020-11-01","2020-11-07","ON","Eastern Ontario Health Unit","COVID-19 deaths",4
"2020-11-08","2020-11-14","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",2
"2020-11-08","2020-11-14","ON","Eastern Ontario Health Unit","COVID-19 deaths",2
"2020-11-15","2020-11-21","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",2
"2020-11-15","2020-11-21","ON","Eastern Ontario Health Unit","COVID-19 deaths",2
"2020-11-22","2020-11-28","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",0
"2020-11-22","2020-11-28","ON","Eastern Ontario Health Unit","COVID-19 deaths",1
"2020-11-29","2020-12-05","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",1
"2020-11-29","2020-12-05","ON","Eastern Ontario Health Unit","COVID-19 deaths",1
"2020-12-06","2020-12-12","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",4
"2020-12-06","2020-12-12","ON","Eastern Ontario Health Unit","COVID-19 deaths",1
"2020-12-13","2020-12-19","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",4
"2020-12-13","2020-12-19","ON","Eastern Ontario Health Unit","COVID-19 deaths",0
"2020-12-20","2020-12-26","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",5
"2020-12-20","2020-12-26","ON","Eastern Ontario Health Unit","COVID-19 deaths",0
"2020-12-27","2021-01-02","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",5
"2020-12-27","2021-01-02","ON","Eastern Ontario Health Unit","COVID-19 deaths",2
"2021-01-03","2021-01-09","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",17
"2021-01-03","2021-01-09","ON","Eastern Ontario Health Unit","COVID-19 deaths",0
"2021-01-10","2021-01-16","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",20
"2021-01-10","2021-01-16","ON","Eastern Ontario Health Unit","COVID-19 deaths",7
"2021-01-17","2021-01-23","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",7
"2021-01-17","2021-01-23","ON","Eastern Ontario Health Unit","COVID-19 deaths",5
"2021-01-24","2021-01-30","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",9
"2021-01-24","2021-01-30","ON","Eastern Ontario Health Unit","COVID-19 deaths",7
"2021-01-31","2021-02-06","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",4
"2021-01-31","2021-02-06","ON","Eastern Ontario Health Unit","COVID-19 deaths",4
"2021-02-07","2021-02-13","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",3
"2021-02-07","2021-02-13","ON","Eastern Ontario Health Unit","COVID-19 deaths",0
"2021-02-14","2021-02-20","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",2
"2021-02-14","2021-02-20","ON","Eastern Ontario Health Unit","COVID-19 deaths",2
"2021-02-21","2021-02-27","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",6
"2021-02-21","2021-02-27","ON","Eastern Ontario Health Unit","COVID-19 deaths",1
"2021-02-28","2021-03-06","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",6
"2021-02-28","2021-03-06","ON","Eastern Ontario Health Unit","COVID-19 deaths",0
"2021-03-07","2021-03-13","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",16
"2021-03-07","2021-03-13","ON","Eastern Ontario Health Unit","COVID-19 deaths",1
"2021-03-14","2021-03-20","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",22
"2021-03-14","2021-03-20","ON","Eastern Ontario Health Unit","COVID-19 deaths",2
"2021-03-21","2021-03-27","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",14
"2021-03-21","2021-03-27","ON","Eastern Ontario Health Unit","COVID-19 deaths",9
"2021-03-28","2021-04-03","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",22
"2021-03-28","2021-04-03","ON","Eastern Ontario Health Unit","COVID-19 deaths",5
"2021-04-04","2021-04-10","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",22
"2021-04-04","2021-04-10","ON","Eastern Ontario Health Unit","COVID-19 deaths",4
"2021-04-11","2021-04-17","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",22
"2021-04-11","2021-04-17","ON","Eastern Ontario Health Unit","COVID-19 deaths",6
"2021-04-18","2021-04-24","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",30
"2021-04-18","2021-04-24","ON","Eastern Ontario Health Unit","COVID-19 deaths",6
"2021-04-25","2021-05-01","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",17
"2021-04-25","2021-05-01","ON","Eastern Ontario Health Unit","COVID-19 deaths",1
"2021-05-02","2021-05-08","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",7
"2021-05-02","2021-05-08","ON","Eastern Ontario Health Unit","COVID-19 deaths",2
"2021-05-09","2021-05-15","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",3
"2021-05-09","2021-05-15","ON","Eastern Ontario Health Unit","COVID-19 deaths",1
"2021-05-16","2021-05-22","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",6
"2021-05-16","2021-05-22","ON","Eastern Ontario Health Unit","COVID-19 deaths",1
"2021-05-23","2021-05-29","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",4
"2021-05-23","2021-05-29","ON","Eastern Ontario Health Unit","COVID-19 deaths",1
"2021-05-30","2021-06-05","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",2
"2021-05-30","2021-06-05","ON","Eastern Ontario Health Unit","COVID-19 deaths",1
"2021-06-06","2021-06-12","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",0
"2021-06-06","2021-06-12","ON","Eastern Ontario Health Unit","COVID-19 deaths",1
"2021-06-13","2021-06-19","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",0
"2021-06-13","2021-06-19","ON","Eastern Ontario Health Unit","COVID-19 deaths",1
"2021-06-20","2021-06-26","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",1
"2021-06-20","2021-06-26","ON","Eastern Ontario Health Unit","COVID-19 deaths",0
"2021-06-27","2021-07-03","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",0
"2021-06-27","2021-07-03","ON","Eastern Ontario Health Unit","COVID-19 deaths",1
"2021-07-04","2021-07-10","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",0
"2021-07-04","2021-07-10","ON","Eastern Ontario Health Unit","COVID-19 deaths",0
"2021-07-11","2021-07-17","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",0
"2021-07-11","2021-07-17","ON","Eastern Ontario Health Unit","COVID-19 deaths",0
"2021-07-18","2021-07-24","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",0
"2021-07-18","2021-07-24","ON","Eastern Ontario Health Unit","COVID-19 deaths",0
"2021-07-25","2021-07-31","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",0
"2021-07-25","2021-07-31","ON","Eastern Ontario Health Unit","COVID-19 deaths",0
"2021-08-01","2021-08-07","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",1
"2021-08-01","2021-08-07","ON","Eastern Ontario Health Unit","COVID-19 deaths",0
"2021-08-08","2021-08-14","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",1
"2021-08-08","2021-08-14","ON","Eastern Ontario Health Unit","COVID-19 deaths",1
"2021-08-15","2021-08-21","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",1
"2021-08-15","2021-08-21","ON","Eastern Ontario Health Unit","COVID-19 deaths",0
"2021-08-22","2021-08-28","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",1
"2021-08-22","2021-08-28","ON","Eastern Ontario Health Unit","COVID-19 deaths",0
"2021-08-29","2021-09-04","ON","Eastern Ontario Health Unit","COVID-19 hospitalizations",6
"2021-08-29","2021-09-04","ON","Eastern Ontario Health Unit","COVID-19 deaths",0
