"date_start","date_end","region","sub_region_1","cases_weekly","cases_weekly_per_100k","population"
"2020-03-29","2020-04-04","ON","Toronto Public Health",634,21.2462643102303,2984054
"2020-04-05","2020-04-11","ON","Toronto Public Health",952,31.902907923248,2984054
"2020-04-12","2020-04-18","ON","Toronto Public Health",1633,54.7242107548992,2984054
"2020-04-19","2020-04-25","ON","Toronto Public Health",1370,45.9106973265229,2984054
"2020-04-26","2020-05-02","ON","Toronto Public Health",1086,36.3934432821926,2984054
"2020-05-03","2020-05-09","ON","Toronto Public Health",973,32.606648539202,2984054
"2020-05-10","2020-05-16","ON","Toronto Public Health",917,30.730006896658,2984054
"2020-05-17","2020-05-23","ON","Toronto Public Health",1135,38.0355047194186,2984054
"2020-05-24","2020-05-30","ON","Toronto Public Health",1290,43.2297806943172,2984054
"2020-05-31","2020-06-06","ON","Toronto Public Health",970,32.5061141654943,2984054
"2020-06-07","2020-06-13","ON","Toronto Public Health",615,20.6095466100815,2984054
"2020-06-14","2020-06-20","ON","Toronto Public Health",450,15.0801560561572,2984054
"2020-06-21","2020-06-27","ON","Toronto Public Health",383,12.8348883766849,2984054
"2020-06-28","2020-07-04","ON","Toronto Public Health",390,13.0694685820029,2984054
"2020-07-05","2020-07-11","ON","Toronto Public Health",249,8.34435301774029,2984054
"2020-07-12","2020-07-18","ON","Toronto Public Health",222,7.43954365437087,2984054
"2020-07-19","2020-07-25","ON","Toronto Public Health",167,5.59641346972943,2984054
"2020-07-26","2020-08-01","ON","Toronto Public Health",102,3.41816870606229,2984054
"2020-08-02","2020-08-08","ON","Toronto Public Health",133,4.457023901042,2984054
"2020-08-09","2020-08-15","ON","Toronto Public Health",110,3.68626036928286,2984054
"2020-08-16","2020-08-22","ON","Toronto Public Health",158,5.29481034860629,2984054
"2020-08-23","2020-08-29","ON","Toronto Public Health",244,8.17679572822744,2984054
"2020-08-30","2020-09-05","ON","Toronto Public Health",263,8.8135134283763,2984054
"2020-09-06","2020-09-12","ON","Toronto Public Health",482,16.1525227090394,2984054
"2020-09-13","2020-09-19","ON","Toronto Public Health",750,25.1335934269286,2984054
"2020-09-20","2020-09-26","ON","Toronto Public Health",1169,39.174894288106,2984054
"2020-09-27","2020-10-03","ON","Toronto Public Health",1813,60.7562731773621,2984054
"2020-10-04","2020-10-10","ON","Toronto Public Health",1762,59.0471888243309,2984054
"2020-10-11","2020-10-17","ON","Toronto Public Health",1881,63.0350523147369,2984054
"2020-10-18","2020-10-24","ON","Toronto Public Health",2213,74.1608563383907,2984054
"2020-10-25","2020-10-31","ON","Toronto Public Health",2243,75.1662000754678,2984054
"2020-11-01","2020-11-07","ON","Toronto Public Health",2562,85.8563551463881,2984054
"2020-11-08","2020-11-14","ON","Toronto Public Health",3281,109.951093378337,2984054
"2020-11-15","2020-11-21","ON","Toronto Public Health",3189,106.8680392513,2984054
"2020-11-22","2020-11-28","ON","Toronto Public Health",3460,115.949644342897,2984054
"2020-11-29","2020-12-05","ON","Toronto Public Health",3846,128.88506709329,2984054
"2020-12-06","2020-12-12","ON","Toronto Public Health",3739,125.299341097715,2984054
"2020-12-13","2020-12-19","ON","Toronto Public Health",4531,151.840415756551,2984054
"2020-12-20","2020-12-26","ON","Toronto Public Health",4661,156.196905283886,2984054
"2020-12-27","2021-01-02","ON","Toronto Public Health",5406,181.162941421301,2984054
"2021-01-03","2021-01-09","ON","Toronto Public Health",7100,240.200658894089,2955862
"2021-01-10","2021-01-16","ON","Toronto Public Health",6051,204.711857319455,2955862
"2021-01-17","2021-01-23","ON","Toronto Public Health",5218,176.530568747797,2955862
"2021-01-24","2021-01-30","ON","Toronto Public Health",4190,141.75221982623,2955862
"2021-01-31","2021-02-06","ON","Toronto Public Health",3242,109.680357202062,2955862
"2021-02-07","2021-02-13","ON","Toronto Public Health",2529,85.5587980765002,2955862
"2021-02-14","2021-02-20","ON","Toronto Public Health",2325,78.6572580181348,2955862
"2021-02-21","2021-02-27","ON","Toronto Public Health",2271,76.830379767391,2955862
"2021-02-28","2021-03-06","ON","Toronto Public Health",2242,75.8492784845842,2955862
"2021-03-07","2021-03-13","ON","Toronto Public Health",2834,95.8772770853308,2955862
"2021-03-14","2021-03-20","ON","Toronto Public Health",3251,109.984836910519,2955862
"2021-03-21","2021-03-27","ON","Toronto Public Health",4684,158.464772712664,2955862
"2021-03-28","2021-04-03","ON","Toronto Public Health",5782,195.611297144454,2955862
"2021-04-04","2021-04-10","ON","Toronto Public Health",7653,258.909245424854,2955862
"2021-04-11","2021-04-17","ON","Toronto Public Health",8959,303.092634229879,2955862
"2021-04-18","2021-04-24","ON","Toronto Public Health",8354,282.624831605806,2955862
"2021-04-25","2021-05-01","ON","Toronto Public Health",7781,263.239623500691,2955862
"2021-05-02","2021-05-08","ON","Toronto Public Health",6066,205.219323500218,2955862
"2021-05-09","2021-05-15","ON","Toronto Public Health",4696,158.870745657274,2955862
"2021-05-16","2021-05-22","ON","Toronto Public Health",3337,112.894309680222,2955862
"2021-05-23","2021-05-29","ON","Toronto Public Health",1938,65.5646305544711,2955862
"2021-05-30","2021-06-05","ON","Toronto Public Health",1157,39.1425580761213,2955862
"2021-06-06","2021-06-12","ON","Toronto Public Health",658,22.2608497961001,2955862
"2021-06-13","2021-06-19","ON","Toronto Public Health",450,15.2239854228648,2955862
"2021-06-20","2021-06-26","ON","Toronto Public Health",311,10.5214654811355,2955862
"2021-06-27","2021-07-03","ON","Toronto Public Health",204,6.90154005836538,2955862
"2021-07-04","2021-07-10","ON","Toronto Public Health",152,5.14232396505655,2955862
"2021-07-11","2021-07-17","ON","Toronto Public Health",156,5.27764827992647,2955862
"2021-07-18","2021-07-24","ON","Toronto Public Health",223,7.54433055399745,2955862
"2021-07-25","2021-07-31","ON","Toronto Public Health",276,9.33737772602375,2955862
"2021-08-01","2021-08-07","ON","Toronto Public Health",456,15.4269718951697,2955862
"2021-08-08","2021-08-14","ON","Toronto Public Health",763,25.8131130614352,2955862
"2021-08-15","2021-08-21","ON","Toronto Public Health",923,31.2260856562316,2955862
"2021-08-22","2021-08-28","ON","Toronto Public Health",1018,34.4400381343919,2955862
"2021-08-29","2021-09-04","ON","Toronto Public Health",1067,36.0977609915483,2955862
"2021-09-05","2021-09-11","ON","Toronto Public Health",1003,33.9325719536298,2955862
"2021-09-12","2021-09-18","ON","Toronto Public Health",1008,34.1017273472172,2955862
